id,label,parentId
Sonai,Sonai,Nevasa
Soundala,Soundala,Nevasa
Sukali Bk.,Sukali Bk.,Nevasa
Sukali Kh,Sukali Kh,Nevasa
Sultanpur,Sultanpur,Nevasa
Suregaon  Gangapur,Suregaon  Gangapur,Nevasa
Suregaon Turf Dahigaon,Suregaon Turf Dahigaon,Nevasa
Sureshnagar,Sureshnagar,Nevasa
Tamaswadi,Tamaswadi,Nevasa
Tarwadi,Tarwadi,Nevasa
Telkudgaon,Telkudgaon,Nevasa
Toka,Toka,Nevasa
Usthal Dumala,Usthal Dumala,Nevasa
Usthal Khalsa,Usthal Khalsa,Nevasa
Wadala Bahiroba,Wadala Bahiroba,Nevasa
Wadule,Wadule,Nevasa
Wakadi,Wakadi,Nevasa
Wanjarwadi,Wanjarwadi,Nevasa
Wanjoli,Wanjoli,Nevasa
Warkhed,Warkhed,Nevasa
Washim,Washim,Nevasa
Watapur,Watapur,Nevasa
Zapwadi,Zapwadi,Nevasa
Akkalwadi,Akkalwadi,Parner
Alkuti,Alkuti,Parner
Apdhup,Apdhup,Parner
Astagaon,Astagaon,Parner
Babhulwade,Babhulwade,Parner
Baburdi,Baburdi,Parner
Bahirobawadi,Bahirobawadi,Parner
Bhalawani,Bhalawani,Parner
Bhandgaon,Bhandgaon,Parner
Bhangadwadi,Bhangadwadi,Parner
Bhondre,Bhondre,Parner
Bhoyare Gangarda,Bhoyare Gangarda,Parner
Chincholi,Chincholi,Parner
Chombhut,Chombhut,Parner
Daithane Gunjal,Daithane Gunjal,Parner
Darodi,Darodi,Parner
Deswade,Deswade,Parner
Devi Bhoyare,Devi Bhoyare,Parner
Dhavalpuri,Dhavalpuri,Parner
Dhawanwadi,Dhawanwadi,Parner
Dhoki,Dhoki,Parner
Dhotre Bk.,Dhotre Bk.,Parner
Dhotre Kh.,Dhotre Kh.,Parner
Diksal,Diksal,Parner
Dongarwadi,Dongarwadi,Parner
Gadilgaon,Gadilgaon,Parner
Gajadipur,Gajadipur,Parner
Ganji Bhoyare,Ganji Bhoyare,Parner
Gargundi,Gargundi,Parner
Garkhindi,Garkhindi,Parner
Gatewadi,Gatewadi,Parner
Ghanegaon,Ghanegaon,Parner
Goregaon,Goregaon,Parner
Gunore,Gunore,Parner
Hakigatpur,Hakigatpur,Parner
Hanga,Hanga,Parner
Hatalkhindi,Hatalkhindi,Parner
Hivare Korda,Hivare Korda,Parner
Jadhavwadi,Jadhavwadi,Parner
Jamgaon,Jamgaon,Parner
Jategaon,Jategaon,Parner
Jawala,Jawala,Parner
Kadus,Kadus,Parner
Kalamkarwadi,Kalamkarwadi,Parner
Kalas,Kalas,Parner
Kalkup,Kalkup,Parner
Kanhur Pathar,Kanhur Pathar,Parner
Karandi,Karandi,Parner
Karjule Harya,Karjule Harya,Parner
Kasare,Kasare,Parner
Katalwede,Katalwede,Parner
Khadakwadi,Khadakwadi,Parner
Kinhi,Kinhi,Parner
Kohakadi,Kohakadi,Parner
Kokanewadi,Kokanewadi,Parner
Koregaon,Koregaon,Parner
Kurund,Kurund,Parner
Loni Haveli,Loni Haveli,Parner
Loni Mawala,Loni Mawala,Parner
Majampur,Majampur,Parner
Malkup,Malkup,Parner
Mandave Kh.,Mandave Kh.,Parner
Mawalewadi,Mawalewadi,Parner
Mhase Kh.,Mhase Kh.,Parner
Mhaskewadi,Mhaskewadi,Parner
Mhasne,Mhasne,Parner
Mhasoba Zap,Mhasoba Zap,Parner
Morwadi,Morwadi,Parner
Mungashi,Mungashi,Parner
Nandur Pathar,Nandur Pathar,Parner
Narayan Gavhan,Narayan Gavhan,Parner
Nighoj,Nighoj,Parner
Pabal,Pabal,Parner
Padali Ale,Padali Ale,Parner
Padali Darya,Padali Darya,Parner
Padali Kanhoor,Padali Kanhoor,Parner
Padali Ranjangaon,Padali Ranjangaon,Parner
Palashi,Palashi,Parner
Palaspur,Palaspur,Parner
Palwe Bk.,Palwe Bk.,Parner
Palwe Kh.,Palwe Kh.,Parner
Panoli,Panoli,Parner
Parner,Parner,Parner
Patharwadi,Patharwadi,Parner
Pimpalgaon Rotha,Pimpalgaon Rotha,Parner
Pimpalgaon Turk,Pimpalgaon Turk,Parner
Pimpalner,Pimpalner,Parner
Pimpri Gawali,Pimpri Gawali,Parner
Pimpri Jalsen,Pimpri Jalsen,Parner
Pimpri Pathar,Pimpri Pathar,Parner
Pokhari,Pokhari,Parner
Punewadi,Punewadi,Parner
Ralegan Shindhi,Ralegan Shindhi,Parner
Ralegaon Tharepal,Ralegaon Tharepal,Parner
Randhe,Randhe,Parner
Ranjangaon,Ranjangaon,Parner
Rayatale,Rayatale,Parner
Renwadi,Renwadi,Parner
Rui Chhatrapati,Rui Chhatrapati,Parner
Sangvi Surya,Sangvi Surya,Parner
Sarola Advai,Sarola Advai,Parner
Sawargaon,Sawargaon,Parner
Shahjapur,Shahjapur,Parner
Sherikasari,Sherikasari,Parner
Sheri Koldara,Sheri Koldara,Parner
Shirapur,Shirapur,Parner
Shirsule,Shirsule,Parner
Siddeshwarwadi,Siddeshwarwadi,Parner
Sultanpur,Sultanpur,Parner
Supa,Supa,Parner
Takali Dhokeshwar,Takali Dhokeshwar,Parner
Tas,Tas,Parner
Tikhol,Tikhol,Parner
Venkute,Venkute,Parner
Wade Gavhan,Wade Gavhan,Parner
Wadgaon Amli,Wadgaon Amli,Parner
Wadgaon Darya,Wadgaon Darya,Parner
Wadgaon Gund,Wadgaon Gund,Parner
Wadgaon Sawtal,Wadgaon Sawtal,Parner
Wadner Bk.,Wadner Bk.,Parner
Wadner Haveli,Wadner Haveli,Parner
Wadule,Wadule,Parner
Wadzire,Wadzire,Parner
Waghunde Bk.,Waghunde Bk.,Parner
Waghunde Kh.,Waghunde Kh.,Parner
Walwane,Walwane,Parner
Waranwadi,Waranwadi,Parner
Wasunde,Wasunde,Parner
Wesdare,Wesdare,Parner
Wiroli,Wiroli,Parner
Yadavwadi,Yadavwadi,Parner
Adgaon,Adgaon,Pathardi
Agaskhand,Agaskhand,Pathardi
Akola,Akola,Pathardi
Alhanwadi,Alhanwadi,Pathardi
Ambika Nagar,Ambika Nagar,Pathardi
Aurangpur,Aurangpur,Pathardi
Badewadi,Badewadi,Pathardi
Bhalgaon,Bhalgaon,Pathardi
Bharajwadi,Bharajwadi,Pathardi
Bhawarwadi (N.V.),Bhawarwadi (N.V.),Pathardi
Bhilwade,Bhilwade,Pathardi
Bhose,Bhose,Pathardi
Bhutetakali,Bhutetakali,Pathardi
Bondarwadi,Bondarwadi,Pathardi
Borsewadi,Borsewadi,Pathardi
Chekewadi,Chekewadi,Pathardi
Chichondi,Chichondi,Pathardi
Chinchpur Ijade,Chinchpur Ijade,Pathardi
Chinchpur Pangul,Chinchpur Pangul,Pathardi
Chitali,Chitali,Pathardi
Chitalwadi,Chitalwadi,Pathardi
Chumbhali,Chumbhali,Pathardi
Dagadwadi,Dagadwadi,Pathardi
Damalwadi,Damalwadi,Pathardi
Damalwadi,Damalwadi,Pathardi
Dangewadi,Dangewadi,Pathardi
Devrai,Devrai,Pathardi
Dhaitadakwadi,Dhaitadakwadi,Pathardi
Dhakanwadi,Dhakanwadi,Pathardi
Dhakanwadi,Dhakanwadi,Pathardi
Dhamangaon,Dhamangaon,Pathardi
Dhangarwadi,Dhangarwadi,Pathardi
Dharwadi,Dharwadi,Pathardi
Dhawalewadi,Dhawalewadi,Pathardi
Dongarwadi,Dongarwadi,Pathardi
Dulechandgaon,Dulechandgaon,Pathardi
Ekanathwadi,Ekanathwadi,Pathardi
Ghatshiras,Ghatshiras,Pathardi
Ghumatwadi,Ghumatwadi,Pathardi
Gitewadi,Gitewadi,Pathardi
Hakewadi (N.V.),Hakewadi (N.V.),Pathardi
Hanuman Takali,Hanuman Takali,Pathardi
Hatral,Hatral,Pathardi
Jambhali,Jambhali,Pathardi
Jatdeole,Jatdeole,Pathardi
Jawakhede Dumala,Jawakhede Dumala,Pathardi
Jawakhede Khalsa,Jawakhede Khalsa,Pathardi
Jawalwadi,Jawalwadi,Pathardi
Jirewadi,Jirewadi,Pathardi
Jogewadi,Jogewadi,Pathardi
Joharwadi,Joharwadi,Pathardi
Kadgaon,Kadgaon,Pathardi
Kalas Pimpri,Kalas Pimpri,Pathardi
Kalegaon Fakir,Kalegaon Fakir,Pathardi
Kalewadi (N.V.),Kalewadi (N.V.),Pathardi
Kamat Shingave,Kamat Shingave,Pathardi
Karadwadi,Karadwadi,Pathardi
Karanji,Karanji,Pathardi
Karegaon,Karegaon,Pathardi
Karodi,Karodi,Pathardi
Kasalwadi,Kasalwadi,Pathardi
Kasar Pimpalgaon,Kasar Pimpalgaon,Pathardi
Kasarwadi,Kasarwadi,Pathardi
Kaudgaon,Kaudgaon,Pathardi
Kelwandi,Kelwandi,Pathardi
Khandgaon,Khandgaon,Pathardi
Kharwandi,Kharwandi,Pathardi
Kherde,Kherde,Pathardi
Kolhar,Kolhar,Pathardi
Kolsangavi,Kolsangavi,Pathardi
Kopare,Kopare,Pathardi
Koradgaon,Koradgaon,Pathardi
Kuttarwadi,Kuttarwadi,Pathardi
Landakwadi,Landakwadi,Pathardi
Lohasar,Lohasar,Pathardi
Madhi,Madhi,Pathardi
Malegaon,Malegaon,Pathardi
Malewadi,Malewadi,Pathardi
Malibabhulgaon,Malibabhulgaon,Pathardi
Mandave,Mandave,Pathardi
Manewadi,Manewadi,Pathardi
Manik Daundi,Manik Daundi,Pathardi
Midsangavi,Midsangavi,Pathardi
Miri,Miri,Pathardi
Mohari,Mohari,Pathardi
Mohate,Mohate,Pathardi
Mohoj Bk.,Mohoj Bk.,Pathardi
Mohoj Dewadhe,Mohoj Dewadhe,Pathardi
Mohoj Kh.,Mohoj Kh.,Pathardi
Munguswade,Munguswade,Pathardi
Nandur-Nimba-Daitya,Nandur-Nimba-Daitya,Pathardi
Nimbodi,Nimbodi,Pathardi
Nipani Jalgaon,Nipani Jalgaon,Pathardi
Niwdunge,Niwdunge,Pathardi
Padali,Padali,Pathardi
Pagori Pimpalgaon,Pagori Pimpalgaon,Pathardi
Palavewadi,Palavewadi,Pathardi
Parewadi,Parewadi,Pathardi
Pattryacha Tanda,Pattryacha Tanda,Pathardi
Pimpalgaon Tappa,Pimpalgaon Tappa,Pathardi
Pimpalgavhan,Pimpalgavhan,Pathardi
Pirewadi,Pirewadi,Pathardi
Prabhupimpri,Prabhupimpri,Pathardi
Raghohivre,Raghohivre,Pathardi
Ranjani,Ranjani,Pathardi
Renukaiwadi,Renukaiwadi,Pathardi
Rupnarwadi (N.V.),Rupnarwadi (N.V.),Pathardi
Saidapur,Saidapur,Pathardi
Sakegaon,Sakegaon,Pathardi
Sangavi Bk.,Sangavi Bk.,Pathardi
Sangavi Kh.,Sangavi Kh.,Pathardi
Satwad,Satwad,Pathardi
Shankarwadi,Shankarwadi,Pathardi
Shekate,Shekate,Pathardi
Shindewadi,Shindewadi,Pathardi
Shingave Keshav,Shingave Keshav,Pathardi
Shiral,Shiral,Pathardi
Shirapur,Shirapur,Pathardi
Shirasathwadi,Shirasathwadi,Pathardi
Somthane Bk.,Somthane Bk.,Pathardi
Somthane Kh.,Somthane Kh.,Pathardi
Somthane Nalwade,Somthane Nalwade,Pathardi
Sonoshi,Sonoshi,Pathardi
Susare,Susare,Pathardi
Takali Manur,Takali Manur,Pathardi
Teenkhadi,Teenkhadi,Pathardi
Tisgaon,Tisgaon,Pathardi
Tondoli,Tondoli,Pathardi
Tribhuwanwadi,Tribhuwanwadi,Pathardi
Vaiju Babhulgaon,Vaiju Babhulgaon,Pathardi
Wadgaon,Wadgaon,Pathardi
Walunj,Walunj,Pathardi
Wasu,Wasu,Pathardi
Yeli,Yeli,Pathardi
Adgaon Bk.,Adgaon Bk.,Rahta
Adgaon Kh.,Adgaon Kh.,Rahta
Astagaon,Astagaon,Rahta
Babhaleshwar Bk.,Babhaleshwar Bk.,Rahta
Babhaleshwar Kh.,Babhaleshwar Kh.,Rahta
Bhagwatipur,Bhagwatipur,Rahta
Chandrapur,Chandrapur,Rahta
Chitali,Chitali,Rahta
Cholkewadi (N.V.),Cholkewadi (N.V.),Rahta
Dadh Bk.,Dadh Bk.,Rahta
Dahigaon Korhale,Dahigaon Korhale,Rahta
Dhangarwadi,Dhangarwadi,Rahta
Dorhale,Dorhale,Rahta
Durgapur,Durgapur,Rahta
Ekrukhe,Ekrukhe,Rahta
Elamwadi,Elamwadi,Rahta
Gogalgaon,Gogalgaon,Rahta
Hanmantgaon,Hanmantgaon,Rahta
Hasanapur,Hasanapur,Rahta
Jalgaon,Jalgaon,Rahta
Kankuri,Kankuri,Rahta
Kelwad Bk.,Kelwad Bk.,Rahta
Kelwad Kh.,Kelwad Kh.,Rahta
Khadakewake,Khadakewake,Rahta
Kolhar Bk.,Kolhar Bk.,Rahta
Korhale,Korhale,Rahta
Lohgaon,Lohgaon,Rahta
Loni Bk.,Loni Bk.,Rahta
Loni Kh.,Loni Kh.,Rahta
Mamdapur,Mamdapur,Rahta
Morwadi (N.V.),Morwadi (N.V.),Rahta
Nandur Bk.,Nandur Bk.,Rahta
Nandur Kh.,Nandur Kh.,Rahta
Nandurkhi Bk.,Nandurkhi Bk.,Rahta
Nandurkhi Kh.,Nandurkhi Kh.,Rahta
Nathu Patalachiwadi,Nathu Patalachiwadi,Rahta
Nighoj,Nighoj,Rahta
Nimgaon Korhale,Nimgaon Korhale,Rahta
Pathare Bk.,Pathare Bk.,Rahta
Pimpalwadi,Pimpalwadi,Rahta
Pimpari Lokai,Pimpari Lokai,Rahta
Pimplas,Pimplas,Rahta
Pimpri Nirmal,Pimpri Nirmal,Rahta
Puntamba,Puntamba,Rahta
Rajuri,Rajuri,Rahta
Rampurwadi,Rampurwadi,Rahta
Ranjangaon Kh.,Ranjangaon Kh.,Rahta
Ranjankhol,Ranjankhol,Rahta
Rastapur,Rastapur,Rahta
Rui,Rui,Rahta
Sakuri,Sakuri,Rahta
Sawali Vihir Bk.,Sawali Vihir Bk.,Rahta
Sawali Vihir Kh.,Sawali Vihir Kh.,Rahta
Shingave,Shingave,Rahta
Tarkaswadi (N.V.),Tarkaswadi (N.V.),Rahta
Tisgaon,Tisgaon,Rahta
Wakadi,Wakadi,Rahta
Walki,Walki,Rahta
Amalner,Amalner,Rahuri
Ambi,Ambi,Rahuri
Aradgaon,Aradgaon,Rahuri
Babhulgaon,Babhulgaon,Rahuri
Baragaon Nandur,Baragaon Nandur,Rahuri
Bodhegaon,Bodhegaon,Rahuri
Bramhangaon Bhand,Bramhangaon Bhand,Rahuri
Bramhani,Bramhani,Rahuri
Chandakapur,Chandakapur,Rahuri
Chandegaon,Chandegaon,Rahuri
Chedgaon,Chedgaon,Rahuri
Chikhalthan,Chikhalthan,Rahuri
Chinchale,Chinchale,Rahuri
Chincholi,Chincholi,Rahuri
Chinchvihire,Chinchvihire,Rahuri
Daradgaon Tarf Belapur,Daradgaon Tarf Belapur,Rahuri
Daradgaon Thadi,Daradgaon Thadi,Rahuri
Davangaon,Davangaon,Rahuri
Deswandi,Deswandi,Rahuri
Dhamori Bk.,Dhamori Bk.,Rahuri
Dhamori Kh.,Dhamori Kh.,Rahuri
Dhanore,Dhanore,Rahuri
Digras,Digras,Rahuri
Gadadhe Akhada,Gadadhe Akhada,Rahuri
Gadakhwadi,Gadakhwadi,Rahuri
Ganegaon,Ganegaon,Rahuri
Gangapur,Gangapur,Rahuri
Ghorpadwadi,Ghorpadwadi,Rahuri
Guha,Guha,Rahuri
Gunjale,Gunjale,Rahuri
Jambhali,Jambhali,Rahuri
Jambhulban,Jambhulban,Rahuri
Jatap,Jatap,Rahuri
Kanadgaon,Kanadgaon,Rahuri
Kangar Bk.,Kangar Bk.,Rahuri
Kangar Kh.,Kangar Kh.,Rahuri
Karajgaon,Karajgaon,Rahuri
Katrad,Katrad,Rahuri
Kendal Bk.,Kendal Bk.,Rahuri
Kendal Kh.,Kendal Kh.,Rahuri
Kesapur,Kesapur,Rahuri
Khadambe Bk.,Khadambe Bk.,Rahuri
Khadambe Kh.,Khadambe Kh.,Rahuri
Khudsargaon,Khudsargaon,Rahuri
Kolhar Kh,Kolhar Kh,Rahuri
Kolyachiwadi,Kolyachiwadi,Rahuri
Kondhavad,Kondhavad,Rahuri
Kopare,Kopare,Rahuri
Kukkadwedhe,Kukkadwedhe,Rahuri
Kuranwadi,Kuranwadi,Rahuri
Lakh,Lakh,Rahuri
Mahalgaon,Mahalgaon,Rahuri
Mahegaon,Mahegaon,Rahuri
Malewadi/Dukrewadi,Malewadi/Dukrewadi,Rahuri
Malharwadi,Malharwadi,Rahuri
Malunje Kh.,Malunje Kh.,Rahuri
Manjari,Manjari,Rahuri
Manori,Manori,Rahuri
Mhaisgaon,Mhaisgaon,Rahuri
Mokal Ohal,Mokal Ohal,Rahuri
Momin Akhada,Momin Akhada,Rahuri
Morwadi (N.V.),Morwadi (N.V.),Rahuri
Musalwadi,Musalwadi,Rahuri
Nimbhere,Nimbhere,Rahuri
Pathare Kh.,Pathare Kh.,Rahuri
Pimpalgaon Fungi,Pimpalgaon Fungi,Rahuri
Pimpri Avaghad,Pimpri Avaghad,Rahuri
Pimpri Valan,Pimpri Valan,Rahuri
Rahuri Kh.,Rahuri Kh.,Rahuri
Rahuri New,Rahuri New,Rahuri
Rampur,Rampur,Rahuri
Sade,Sade,Rahuri
Sankrapur,Sankrapur,Rahuri
Satral,Satral,Rahuri
Shenwadgaon,Shenwadgaon,Rahuri
Shilegaon,Shilegaon,Rahuri
Songaon,Songaon,Rahuri
Taharabad,Taharabad,Rahuri
Takalimiya,Takalimiya,Rahuri
Tambhere,Tambhere,Rahuri
Tamnar Akhada,Tamnar Akhada,Rahuri
Tandulner,Tandulner,Rahuri
Tandulwadi,Tandulwadi,Rahuri
Tilapur,Tilapur,Rahuri
Trimbakpur,Trimbakpur,Rahuri
Tulapur,Tulapur,Rahuri
Umbre,Umbre,Rahuri
Vadner,Vadner,Rahuri
Valan,Valan,Rahuri
Vambori,Vambori,Rahuri
Varshinde,Varshinde,Rahuri
Wabalewadi,Wabalewadi,Rahuri
Waghacha Akhada,Waghacha Akhada,Rahuri
Wanjulpoi,Wanjulpoi,Rahuri
Warwandi,Warwandi,Rahuri
Wawarath,Wawarath,Rahuri
Abhalwadi,Abhalwadi,Sangamner
Ajampur,Ajampur,Sangamner
Akalapur,Akalapur,Sangamner
Ambhore,Ambhore,Sangamner
Ambi Dumala,Ambi Dumala,Sangamner
Ambi Khalasa,Ambi Khalasa,Sangamner
Arampur,Arampur,Sangamner
Ashwi Bk.,Ashwi Bk.,Sangamner
Ashwi Kh.,Ashwi Kh.,Sangamner
Aurangpur,Aurangpur,Sangamner
Balapur,Balapur,Sangamner
Bambalewadi,Bambalewadi,Sangamner
Bhojadari,Bhojadari,Sangamner
Birewadi,Birewadi,Sangamner
Borbanwadi,Borbanwadi,Sangamner
Bota,Bota,Sangamner
Chandanapuri,Chandanapuri,Sangamner
Chanegaon,Chanegaon,Sangamner
Chikani,Chikani,Sangamner
Chikhali,Chikhali,Sangamner
Chinchapur Bk.,Chinchapur Bk.,Sangamner
Chinchapur Kh.,Chinchapur Kh.,Sangamner
Chincholi Gurav,Chincholi Gurav,Sangamner
Chor Kauthe,Chor Kauthe,Sangamner
Dadh Kh.,Dadh Kh.,Sangamner
Darewadi,Darewadi,Sangamner
Devgaon,Devgaon,Sangamner
Dhandarphal Bk,Dhandarphal Bk,Sangamner
Dhandarphal Kh,Dhandarphal Kh,Sangamner
Dholewadi (N.V.),Dholewadi (N.V.),Sangamner
Dhupe,Dhupe,Sangamner
Digras,Digras,Sangamner
Dolasane,Dolasane,Sangamner
Gabhanawadi,Gabhanawadi,Sangamner
Ghargaon,Ghargaon,Sangamner
Ghulewadi (Ct),Ghulewadi (Ct),Sangamner
Godasewadi (N.V.),Godasewadi (N.V.),Sangamner
Gunjalwadi,Gunjalwadi,Sangamner
Gunjalwadi Pathar,Gunjalwadi Pathar,Sangamner
Hangewadi,Hangewadi,Sangamner
Hasanabad,Hasanabad,Sangamner
Hiwargaon Pathar,Hiwargaon Pathar,Sangamner
Hiwargaon Pawasa,Hiwargaon Pawasa,Sangamner
Jakhuri,Jakhuri,Sangamner
Jambhulwadi,Jambhulwadi,Sangamner
Jambut Bk.,Jambut Bk.,Sangamner
Jambut Kh.,Jambut Kh.,Sangamner
Jawale Baleshwar,Jawale Baleshwar,Sangamner
Jawale Kadlag,Jawale Kadlag,Sangamner
Jorve,Jorve,Sangamner
Junegaon,Junegaon,Sangamner
Kakadwadi,Kakadwadi,Sangamner
Kanasewadi,Kanasewadi,Sangamner
Kankapur,Kankapur,Sangamner
Kanoli,Kanoli,Sangamner
Karhe,Karhe,Sangamner
Karjule Pathar,Karjule Pathar,Sangamner
Karule,Karule,Sangamner
Kasar Dumala,Kasar Dumala,Sangamner
Kasare,Kasare,Sangamner
Kaunchi,Kaunchi,Sangamner
Kauthe Bk.,Kauthe Bk.,Sangamner
Kauthe Dhandarphal,Kauthe Dhandarphal,Sangamner
Kauthe Kamaleshwar,Kauthe Kamaleshwar,Sangamner
Kauthe Kh.,Kauthe Kh.,Sangamner
Kauthe Malkapur,Kauthe Malkapur,Sangamner
Kauthewadi,Kauthewadi,Sangamner
Kelewadi,Kelewadi,Sangamner
Khali,Khali,Sangamner
Khambe,Khambe,Sangamner
Khandarmalwadi,Khandarmalwadi,Sangamner
Khandgaon,Khandgaon,Sangamner
Khandgedara,Khandgedara,Sangamner
Khanjapur,Khanjapur,Sangamner
Kharadi,Kharadi,Sangamner
Kharshinde,Kharshinde,Sangamner
Kokanewadi,Kokanewadi,Sangamner
Kokangaon,Kokangaon,Sangamner
Kolhewadi,Kolhewadi,Sangamner
Kolwade,Kolwade,Sangamner
Kumbharwadi,Kumbharwadi,Sangamner
Kurakundi,Kurakundi,Sangamner
Kuran,Kuran,Sangamner
Kurkutwadi,Kurkutwadi,Sangamner
Lohare,Lohare,Sangamner
Mahalwadi,Mahalwadi,Sangamner
Maladad,Maladad,Sangamner
Malegaon Haweli,Malegaon Haweli,Sangamner
Malegaon Pathar,Malegaon Pathar,Sangamner
Malunje,Malunje,Sangamner
Malwadi,Malwadi,Sangamner
Manchi,Manchi,Sangamner
Mandave Bk.,Mandave Bk.,Sangamner
Mangalapur,Mangalapur,Sangamner
Manoli,Manoli,Sangamner
Mendhwan,Mendhwan,Sangamner
Mengalwadi,Mengalwadi,Sangamner
Mhaswandi,Mhaswandi,Sangamner
Mirpur,Mirpur,Sangamner
Mirzapur,Mirzapur,Sangamner
Namgaon Bk,Namgaon Bk,Sangamner
Nanduri Dumala,Nanduri Dumala,Sangamner
Nandur Khandarmal,Nandur Khandarmal,Sangamner
Nannaj Dumala,Nannaj Dumala,Sangamner
Nilawande,Nilawande,Sangamner
Nimaj,Nimaj,Sangamner
Nimbale,Nimbale,Sangamner
Nimgaon Bhojapur,Nimgaon Bhojapur,Sangamner
Nimgaon Jali,Nimgaon Jali,Sangamner
Nimgaon Kh.,Nimgaon Kh.,Sangamner
Nimgaon Tembhi,Nimgaon Tembhi,Sangamner
Nimon,Nimon,Sangamner
Ozar Bk.,Ozar Bk.,Sangamner
Ozar Kh.,Ozar Kh.,Sangamner
Palaskhede,Palaskhede,Sangamner
Panodi,Panodi,Sangamner
Paregaon Bk.,Paregaon Bk.,Sangamner
Paregaon Kh.,Paregaon Kh.,Sangamner
Pemgiri,Pemgiri,Sangamner
Pemrewadi,Pemrewadi,Sangamner
Pimpale,Pimpale,Sangamner
Pimpalgaon Depa,Pimpalgaon Depa,Sangamner
Pimpalgaon Konzira,Pimpalgaon Konzira,Sangamner
Pimpalgaon Matha,Pimpalgaon Matha,Sangamner
Pimparne,Pimparne,Sangamner
Pimprilauki Ajampur,Pimprilauki Ajampur,Sangamner
Pokhari Baleshwar,Pokhari Baleshwar,Sangamner
Pokhari Haweli,Pokhari Haweli,Sangamner
Pratappur,Pratappur,Sangamner
Rahimpur,Rahimpur,Sangamner
Rajapur,Rajapur,Sangamner
Rankhambwadi,Rankhambwadi,Sangamner
Rayate,Rayate,Sangamner
Rayatwadi,Rayatwadi,Sangamner
Sadatpur,Sadatpur,Sangamner
Sakur,Sakur,Sangamner
Samnapur,Samnapur,Sangamner
Sangamner Kh.,Sangamner Kh.,Sangamner
Sangvi,Sangvi,Sangamner
Sarole Pathar,Sarole Pathar,Sangamner
Sawarchol,Sawarchol,Sangamner
Sawargaon Ghule,Sawargaon Ghule,Sangamner
Sawargaon Tal,Sawargaon Tal,Sangamner
Saykhindi,Saykhindi,Sangamner
Shedgaon,Shedgaon,Sangamner
Shelkewadi (N.V.),Shelkewadi (N.V.),Sangamner
Shendewadi,Shendewadi,Sangamner
Shibalapur,Shibalapur,Sangamner
Shindodi,Shindodi,Sangamner
Shirapur,Shirapur,Sangamner
Shirasgaon,Shirasgaon,Sangamner
Shivapur,Shivapur,Sangamner
Sonewadi,Sonewadi,Sangamner
Sonoshi,Sonoshi,Sangamner
Sukewadi,Sukewadi,Sangamner
Talegaon,Talegaon,Sangamner
Tigaon,Tigaon,Sangamner
Umbri,Umbri,Sangamner
Vaiduwadi,Vaiduwadi,Sangamner
Vankute,Vankute,Sangamner
Varudi Pathar,Varudi Pathar,Sangamner
Varwandi,Varwandi,Sangamner
Velhale,Velhale,Sangamner
Wadgaon Landga,Wadgaon Landga,Sangamner
Wadgaon Pan,Wadgaon Pan,Sangamner
Wadzari Bk.,Wadzari Bk.,Sangamner
Wadzari Kh.,Wadzari Kh.,Sangamner
Waghapur,Waghapur,Sangamner
Yelkhopwadi,Yelkhopwadi,Sangamner
Zarekathi,Zarekathi,Sangamner
Zole,Zole,Sangamner
Adhodi,Adhodi,Shevgaon
Akhatwade,Akhatwade,Shevgaon
Akhegaon Titarfa,Akhegaon Titarfa,Shevgaon
Amarapur,Amarapur,Shevgaon
Antarwali Bk.,Antarwali Bk.,Shevgaon
Antarwali Kh. Ne.,Antarwali Kh. Ne.,Shevgaon
Antarwali Kh.She,Antarwali Kh.She,Shevgaon
Antre,Antre,Shevgaon
Apegaon,Apegaon,Shevgaon
Awhane Bk.,Awhane Bk.,Shevgaon
Awhane Kh.,Awhane Kh.,Shevgaon
Badgavhan,Badgavhan,Shevgaon
Baktarpur,Baktarpur,Shevgaon
Balam  Takali,Balam  Takali,Shevgaon
Barhanpur,Barhanpur,Shevgaon
Belgaon,Belgaon,Shevgaon
Bhagur,Bhagur,Shevgaon
Bhatkudgaon,Bhatkudgaon,Shevgaon
Bhavinimgaon,Bhavinimgaon,Shevgaon
Bhaygaon,Bhaygaon,Shevgaon
Bodhegaon,Bodhegaon,Shevgaon
Bodkhe,Bodkhe,Shevgaon
Chapadgaon,Chapadgaon,Shevgaon
Chedechandgaon,Chedechandgaon,Shevgaon
Dadegaon,Dadegaon,Shevgaon
Dahifal,Dahifal,Shevgaon
Dahigaon Ne.,Dahigaon Ne.,Shevgaon
Dahigaon  She,Dahigaon  She,Shevgaon
Deolane,Deolane,Shevgaon
Deotakli,Deotakli,Shevgaon
Dhorhingani,Dhorhingani,Shevgaon
Dhor Jalgaon Ne.,Dhor Jalgaon Ne.,Shevgaon
Dhorjalgaon She.,Dhorjalgaon She.,Shevgaon
Dhorsade,Dhorsade,Shevgaon
Diwate,Diwate,Shevgaon
Dongar Akhegaon,Dongar Akhegaon,Shevgaon
Erandgaon,Erandgaon,Shevgaon
Erandgaon Sa,Erandgaon Sa,Shevgaon
Gadewadi,Gadewadi,Shevgaon
Gaikwad-Jalgaon,Gaikwad-Jalgaon,Shevgaon
Garudwadi,Garudwadi,Shevgaon
Ghevri,Ghevri,Shevgaon
Ghotan,Ghotan,Shevgaon
Golegaon,Golegaon,Shevgaon
